"","gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","hgnc_symbol","SRR18180094","SRR18180095","SRR18180096","SRR18180097","SRR18180098","SRR18180099","SRR18180100","SRR18180101","SRR18180102","SRR18180103","SRR18180104","SRR18180105","SRR18180106","SRR18180107","SRR18180108","SRR18180109","SRR18180110","SRR18180111","SRR18180112","SRR18180113","SRR18180114","SRR18180115","SRR18180116","SRR18180117"
"165","ENSG00000151490",264.020943690387,-0.498915170448839,0.192756850215259,-2.58831356650454,0.00964471397551048,0.999991507584447,"PTPRO",203.292354443359,315.268292434208,295.509281305355,477.296755525936,230.29868316852,209.906192333157,90.9625317208678,257.507996993392,195.561520007302,224.513186034493,406.008221669245,467.315890575469,155.927597393781,278.24477675585,272.622061314026,283.159014109309,248.002979625107,168.117296379114,238.685718076642,348.920431983528,220.370623261776,324.477715728266,162.82491398763,261.708613742954
"166","ENSG00000153234",402.503788455182,1.17027038878191,0.434574222161686,2.69291257765054,0.00708308388407304,0.999991507584447,"NR4A2",163.976380234974,132.695012636487,183.277533353147,83.0081313958149,666.415480822291,61.7905674400635,207.309956015001,170.320249979881,204.77646074063,477.933649240809,89.1473899607889,82.815474279197,918.451579770684,395.725904719431,1004.77752143389,124.192550047943,151.663360616893,1201.42360583123,483.009681462181,341.981673392947,975.49381397988,135.272726175544,746.365133682429,658.267085712238
"167","ENSG00000153347",11.9903752251437,0.905498046385167,0.35144553061547,2.57649612103307,0.0099807325342083,0.999991507584447,"FAM81B",10.5481882022498,6.58769566280434,11.326139701599,5.65964532244193,7.25350183207935,11.8129025988357,17.9809655727297,16.2209761885601,10.2388230370315,18.3079422088213,7.75194695311207,15.7743760531804,28.5233409866672,6.18321726124111,10.3265932315919,19.8708080076708,12.4001489812554,2.05021093145261,15.0353208237255,2.9737536816778,5.05437209316,3.53654186079854,32.3627158236284,9.98887838713563
"168","ENSG00000154760",968.748382173192,0.480860856046329,0.159339788126066,3.01783290728291,0.00254589237618445,0.999991507584447,"SLFN13",999.201100613114,810.286566524934,916.387666765736,882.90467030094,1491.50131422132,1084.060984647,1069.33859964881,1064.50156237426,850.846194377318,1105.22156386937,656.008510907109,661.537895730252,1124.77041290758,1185.11664173788,976.895719708592,305.513673117939,910.934021315298,520.753576588962,1439.63196887172,1239.06403403242,776.351553509376,1174.13189778512,1398.67612450244,606.324918099133
"169","ENSG00000156411",870.104130220026,-0.281847526786754,0.101923700743519,-2.76527956432817,0.00568740301053221,0.999991507584447,"ATP5MJ",819.881901174868,881.810119435381,777.385043155203,796.123442023498,622.894469829815,729.673906681926,854.62471663327,705.612464202365,1033.09724443648,899.016320043699,1026.16397791821,980.969010807155,735.902197456014,950.154385810718,742.482053351457,1648.0351391362,853.702564478734,940.02171207102,657.79528603799,715.683386057123,772.308055834848,758.588229141287,874.804662107454,1105.76883745591
"170","ENSG00000157193",271.73575208125,0.308607180373494,0.11802757712234,2.61470402000723,0.00893048069962437,0.999991507584447,"LRP8",341.377727272811,251.273534566966,276.975598157284,251.854216848666,295.580199657234,219.901725301403,222.117810016073,279.811839252662,170.988344718426,280.400588566684,231.589415224223,228.728452771116,259.562402978672,359.657137362192,294.307907100369,157.724538560887,304.280578847728,234.749151651323,319.500567504166,312.244136576169,357.849544195728,286.459890724682,354.978539190424,229.744202904119
"171","ENSG00000158050",963.287234939747,0.821147999645229,0.312682077891545,2.62614347832896,0.00863584071007151,0.999991507584447,"DUSP2",852.485391981822,452.668801972698,1624.78622264756,618.787888586984,2233.17187655143,636.988055521831,1358.0917526697,534.278403210699,1246.06476360673,708.228290709666,243.217335653891,297.74134800378,1628.6827703387,1287.13972654836,1024.39804857392,516.641008199442,578.037714049288,1293.68309774659,971.657608233259,657.199563650793,1543.60523725106,319.172902937068,1212.59050851658,1279.57532139207
"172","ENSG00000158747",30.0998114710716,-0.764611787861253,0.276478163286421,-2.76554133162822,0.00568284029875482,0.999991507584447,"NBL1",16.3017454034769,24.4685838904161,15.4447359567259,18.8654844081398,20.8538177672281,34.530022981212,39.1350427171175,21.2900312474851,32.7642337185008,22.1622458317311,62.9845689940356,34.5064476163321,11.4093363946669,48.4352018797221,10.3265932315919,16.1450315062325,65.8161753620477,29.7280585060628,18.7941510296569,25.7725319078742,31.337106977592,89.2976819851632,5.05667434744193,26.9699716452662
"173","ENSG00000159433",470.643545837503,0.361184148070416,0.136159597580333,2.65265287566174,0.00798619540104311,0.999991507584447,"STARD9",529.327262512898,335.031379422621,556.010494442132,456.544722676982,677.29573357041,486.146376182853,666.353430048218,525.154104104634,429.00668525162,453.844251597623,346.899626151765,279.009276440628,543.845034812455,529.695612046322,371.757356337308,168.901868065202,452.128509008849,562.78290068374,597.654002743088,561.048194609878,440.741246523552,506.609621559391,452.066686661309,367.590724646591
"174","ENSG00000160117",72.3832551576823,-0.413881985013468,0.152119181476132,-2.72077446773803,0.00651291794606454,0.999991507584447,"ANKLE1",82.4676532175891,96.9332361812639,38.0970153599238,75.461937632559,44.427698721486,74.5121548541942,55.0006005754084,44.6076845185403,47.0985859703449,43.3609157577347,40.6977215038384,113.378327882234,65.6036842693346,62.862708822618,82.6127458527351,149.031060057531,61.0468872923341,83.0335427238305,63.9001135008333,98.1338714953673,68.739460466976,58.352940703176,84.9521290370244,102.885447387497
"175","ENSG00000160209",1948.83794597448,-0.258387655690101,0.0865143394939885,-2.98664541856735,0.00282056657643486,0.999991507584447,"PDXK",1712.64219356528,1581.98805845344,1561.97762975688,1688.46085452851,1380.88541128211,1582.02026342868,2081.56119100777,1881.63323787297,1652.54603817688,1808.6319750504,2272.28945063098,2742.76963624674,1511.73707229336,2251.72161930197,1863.95007830234,2973.16964814775,1977.34683370326,2576.0900353702,1621.93523385939,1991.4237154969,1974.2377395883,2183.8145990431,1754.66599856235,2144.61218971802
